typeID,groupID,typeName,volume,capacity,portionSize,,,,,
34994,1311,Bestower Tash-Murkon SKIN (30 Days),0.01,0.00,1,,,,,
34995,1311,Bestower Tash-Murkon SKIN (90 Days),0.01,0.00,1,,,,,
34996,1311,Bestower Tash-Murkon SKIN (365 Days),0.01,0.00,1,,,,,
34997,1311,Brutix Intaki Syndicate SKIN (7 Days),0.01,0.00,1,,,,,
34998,1311,Brutix Intaki Syndicate SKIN (30 Days),0.01,0.00,1,,,,,
34999,1311,Brutix Intaki Syndicate SKIN (90 Days),0.01,0.00,1,,,,,
35000,1311,Brutix Intaki Syndicate SKIN (365 Days),0.01,0.00,1,,,,,
35001,1311,Brutix Inner Zone Shipping SKIN (7 Days),0.01,0.00,1,,,,,
35002,1311,Brutix Inner Zone Shipping SKIN (30 Days),0.01,0.00,1,,,,,
35003,1311,Brutix Inner Zone Shipping SKIN (90 Days),0.01,0.00,1,,,,,
35004,1311,Brutix Inner Zone Shipping SKIN (365 Days),0.01,0.00,1,,,,,
35005,1311,Brutix Serpentis SKIN (7 Days),0.01,0.00,1,,,,,
35006,1311,Brutix Serpentis SKIN (30 Days),0.01,0.00,1,,,,,
35007,1311,Brutix Serpentis SKIN (90 Days),0.01,0.00,1,,,,,
35008,1311,Brutix Serpentis SKIN (365 Days),0.01,0.00,1,,,,,
35009,1311,Caracal Nugoeihuvi SKIN (7 Days),0.01,0.00,1,,,,,
35010,1311,Caracal Nugoeihuvi SKIN (30 Days),0.01,0.00,1,,,,,
35011,1311,Caracal Nugoeihuvi SKIN (90 Days),0.01,0.00,1,,,,,
35012,1311,Caracal Nugoeihuvi SKIN (365 Days),0.01,0.00,1,,,,,
35013,1311,Caracal Wiyrkomi SKIN (7 Days),0.01,0.00,1,,,,,
35014,1311,Caracal Wiyrkomi SKIN (30 Days),0.01,0.00,1,,,,,
35015,1311,Caracal Wiyrkomi SKIN (90 Days),0.01,0.00,1,,,,,
35016,1311,Caracal Wiyrkomi SKIN (365 Days),0.01,0.00,1,,,,,
35017,1311,Catalyst Aliastra SKIN (7 Days),0.01,0.00,1,,,,,
35018,1311,Catalyst Aliastra SKIN (30 Days),0.01,0.00,1,,,,,
35019,1311,Catalyst Aliastra SKIN (90 Days),0.01,0.00,1,,,,,
35020,1311,Catalyst Aliastra SKIN (365 Days),0.01,0.00,1,,,,,
35021,1311,Catalyst Inner Zone Shipping SKIN (7 Days),0.01,0.00,1,,,,,
35022,1311,Catalyst Inner Zone Shipping SKIN (30 Days),0.01,0.00,1,,,,,
35023,1311,Catalyst Inner Zone Shipping SKIN (90 Days),0.01,0.00,1,,,,,
35024,1311,Catalyst Inner Zone Shipping SKIN (365 Days),0.01,0.00,1,,,,,
35025,1311,Catalyst Intaki Syndicate SKIN (7 Days),0.01,0.00,1,,,,,
35026,1311,Catalyst Intaki Syndicate SKIN (30 Days),0.01,0.00,1,,,,,
35027,1311,Catalyst Intaki Syndicate SKIN (90 Days),0.01,0.00,1,,,,,
35028,1311,Catalyst Intaki Syndicate SKIN (365 Days),0.01,0.00,1,,,,,
35029,1311,Catalyst InterBus SKIN (7 Days),0.01,0.00,1,,,,,
35030,1311,Catalyst InterBus SKIN (30 Days),0.01,0.00,1,,,,,
35031,1311,Catalyst InterBus SKIN (90 Days),0.01,0.00,1,,,,,
35032,1311,Catalyst InterBus SKIN (365 Days),0.01,0.00,1,,,,,
35033,1311,Catalyst Quafe SKIN (7 Days),0.01,0.00,1,,,,,
35034,1311,Catalyst Quafe SKIN (30 Days),0.01,0.00,1,,,,,
35035,1311,Catalyst Quafe SKIN (90 Days),0.01,0.00,1,,,,,
35036,1311,Catalyst Quafe SKIN (365 Days),0.01,0.00,1,,,,,
35037,1311,Catalyst Serpentis SKIN (7 Days),0.01,0.00,1,,,,,
35038,1311,Catalyst Serpentis SKIN (30 Days),0.01,0.00,1,,,,,
35039,1311,Catalyst Serpentis SKIN (90 Days),0.01,0.00,1,,,,,
35040,1311,Catalyst Serpentis SKIN (365 Days),0.01,0.00,1,,,,,
35041,1311,Celestis Intaki Syndicate SKIN (7 Days),0.01,0.00,1,,,,,
35042,1311,Celestis Intaki Syndicate SKIN (30 Days),0.01,0.00,1,,,,,
35043,1311,Celestis Intaki Syndicate SKIN (90 Days),0.01,0.00,1,,,,,
35044,1311,Celestis Intaki Syndicate SKIN (365 Days),0.01,0.00,1,,,,,
35045,1311,Celestis InterBus SKIN (7 Days),0.01,0.00,1,,,,,
35046,1311,Celestis InterBus SKIN (30 Days),0.01,0.00,1,,,,,
35047,1311,Celestis InterBus SKIN (90 Days),0.01,0.00,1,,,,,
35048,1311,Celestis InterBus SKIN (365 Days),0.01,0.00,1,,,,,
35049,1311,Charon Wiyrkomi SKIN (7 Days),0.01,0.00,1,,,,,
35050,1311,Charon Wiyrkomi SKIN (30 Days),0.01,0.00,1,,,,,
35051,1311,Charon Wiyrkomi SKIN (90 Days),0.01,0.00,1,,,,,
35052,1311,Charon Wiyrkomi SKIN (365 Days),0.01,0.00,1,,,,,
35053,1311,Chimera Lai Dai SKIN (7 Days),0.01,0.00,1,,,,,
35054,1311,Chimera Lai Dai SKIN (30 Days),0.01,0.00,1,,,,,
35055,1311,Chimera Lai Dai SKIN (90 Days),0.01,0.00,1,,,,,
35056,1311,Chimera Lai Dai SKIN (365 Days),0.01,0.00,1,,,,,
35057,1311,Coercer Ardishapur SKIN (7 Days),0.01,0.00,1,,,,,
35058,1311,Coercer Ardishapur SKIN (30 Days),0.01,0.00,1,,,,,
35059,1311,Coercer Ardishapur SKIN (90 Days),0.01,0.00,1,,,,,
35060,1311,Coercer Ardishapur SKIN (365 Days),0.01,0.00,1,,,,,
35061,1311,Coercer Blood Raiders SKIN (7 Days),0.01,0.00,1,,,,,
35062,1311,Coercer Blood Raiders SKIN (30 Days),0.01,0.00,1,,,,,
35063,1311,Coercer Blood Raiders SKIN (90 Days),0.01,0.00,1,,,,,
35064,1311,Coercer Blood Raiders SKIN (365 Days),0.01,0.00,1,,,,,
35065,1311,Coercer Sarum SKIN (7 Days),0.01,0.00,1,,,,,
35066,1311,Coercer Sarum SKIN (30 Days),0.01,0.00,1,,,,,
35067,1311,Coercer Sarum SKIN (90 Days),0.01,0.00,1,,,,,
35068,1311,Coercer Sarum SKIN (365 Days),0.01,0.00,1,,,,,
35069,1311,Federation Navy Comet Police Pursuit SKIN (7 Days),0.01,0.00,1,,,,,
35070,1311,Federation Navy Comet Police Pursuit SKIN (30 Days),0.01,0.00,1,,,,,
35071,1311,Federation Navy Comet Police Pursuit SKIN (90 Days),0.01,0.00,1,,,,,
35072,1311,Federation Navy Comet Police Pursuit SKIN (365 Days),0.01,0.00,1,,,,,
35073,1311,Cormorant Guristas SKIN (7 Days),0.01,0.00,1,,,,,
35074,1311,Cormorant Guristas SKIN (30 Days),0.01,0.00,1,,,,,
35075,1311,Cormorant Guristas SKIN (90 Days),0.01,0.00,1,,,,,
35076,1311,Cormorant Guristas SKIN (365 Days),0.01,0.00,1,,,,,
35077,1311,Crucifier Kador SKIN (7 Days),0.01,0.00,1,,,,,
35078,1311,Crucifier Kador SKIN (30 Days),0.01,0.00,1,,,,,
35079,1311,Crucifier Kador SKIN (90 Days),0.01,0.00,1,,,,,
35080,1311,Crucifier Kador SKIN (365 Days),0.01,0.00,1,,,,,
35081,1311,Crucifier Sarum SKIN (7 Days),0.01,0.00,1,,,,,
35082,1311,Crucifier Sarum SKIN (30 Days),0.01,0.00,1,,,,,
35083,1311,Crucifier Sarum SKIN (90 Days),0.01,0.00,1,,,,,
35084,1311,Crucifier Sarum SKIN (365 Days),0.01,0.00,1,,,,,
35085,1311,Cyclone Krusual SKIN (7 Days),0.01,0.00,1,,,,,
35086,1311,Cyclone Krusual SKIN (30 Days),0.01,0.00,1,,,,,
35087,1311,Cyclone Krusual SKIN (90 Days),0.01,0.00,1,,,,,
35088,1311,Cyclone Krusual SKIN (365 Days),0.01,0.00,1,,,,,
35089,1311,Cyclone Thukker Tribe SKIN (7 Days),0.01,0.00,1,,,,,
35090,1311,Cyclone Thukker Tribe SKIN (30 Days),0.01,0.00,1,,,,,
35091,1311,Cyclone Thukker Tribe SKIN (90 Days),0.01,0.00,1,,,,,
35092,1311,Cyclone Thukker Tribe SKIN (365 Days),0.01,0.00,1,,,,,
35093,1311,Dominix Inner Zone Shipping SKIN (7 Days),0.01,0.00,1,,,,,
35094,1311,Dominix Inner Zone Shipping SKIN (30 Days),0.01,0.00,1,,,,,
35095,1311,Dominix Inner Zone Shipping SKIN (90 Days),0.01,0.00,1,,,,,
35096,1311,Dominix Inner Zone Shipping SKIN (365 Days),0.01,0.00,1,,,,,
35097,1311,Dominix Intaki Syndicate SKIN (7 Days),0.01,0.00,1,,,,,
35098,1311,Dominix Intaki Syndicate SKIN (30 Days),0.01,0.00,1,,,,,
35099,1311,Dominix Intaki Syndicate SKIN (90 Days),0.01,0.00,1,,,,,
35100,1311,Dominix Intaki Syndicate SKIN (365 Days),0.01,0.00,1,,,,,
35101,1311,Dominix Quafe SKIN (7 Days),0.01,0.00,1,,,,,
35102,1311,Dominix Quafe SKIN (30 Days),0.01,0.00,1,,,,,
35103,1311,Dominix Quafe SKIN (90 Days),0.01,0.00,1,,,,,
35104,1311,Dominix Quafe SKIN (365 Days),0.01,0.00,1,,,,,
35105,1311,Dominix Serenity YC117 SKIN (7 Days),0.01,0.00,1,,,,,
35106,1311,Dominix Serenity YC117 SKIN (30 Days),0.01,0.00,1,,,,,
35107,1311,Dominix Serenity YC117 SKIN (90 Days),0.01,0.00,1,,,,,
35108,1311,Dominix Serenity YC117 SKIN (365 Days),0.01,0.00,1,,,,,
35109,1311,Dragoon Khanid SKIN (7 Days),0.01,0.00,1,,,,,
35110,1311,Dragoon Khanid SKIN (30 Days),0.01,0.00,1,,,,,
35111,1311,Dragoon Khanid SKIN (90 Days),0.01,0.00,1,,,,,
35112,1311,Dragoon Khanid SKIN (365 Days),0.01,0.00,1,,,,,
35113,1311,Dragoon Tash-Murkon SKIN (7 Days),0.01,0.00,1,,,,,
35114,1311,Dragoon Tash-Murkon SKIN (30 Days),0.01,0.00,1,,,,,
35115,1311,Dragoon Tash-Murkon SKIN (90 Days),0.01,0.00,1,,,,,
35116,1311,Dragoon Tash-Murkon SKIN (365 Days),0.01,0.00,1,,,,,
35117,1311,Drake Serenity YC117 SKIN (7 Days),0.01,0.00,1,,,,,
35118,1311,Drake Serenity YC117 SKIN (30 Days),0.01,0.00,1,,,,,
35119,1311,Drake Serenity YC117 SKIN (90 Days),0.01,0.00,1,,,,,
35120,1311,Drake Serenity YC117 SKIN (365 Days),0.01,0.00,1,,,,,
35121,1311,Eagle Serenity YC117 SKIN (7 Days),0.01,0.00,1,,,,,
35122,1311,Eagle Serenity YC117 SKIN (30 Days),0.01,0.00,1,,,,,
35123,1311,Eagle Serenity YC117 SKIN (90 Days),0.01,0.00,1,,,,,
35124,1311,Eagle Serenity YC117 SKIN (365 Days),0.01,0.00,1,,,,,
35125,1311,Erebus Duvolle SKIN (7 Days),0.01,0.00,1,,,,,
35126,1311,Erebus Duvolle SKIN (30 Days),0.01,0.00,1,,,,,
35127,1311,Erebus Duvolle SKIN (90 Days),0.01,0.00,1,,,,,
35128,1311,Erebus Duvolle SKIN (365 Days),0.01,0.00,1,,,,,
35129,1311,Erebus InterBus SKIN (7 Days),0.01,0.00,1,,,,,
35130,1311,Erebus InterBus SKIN (30 Days),0.01,0.00,1,,,,,
35131,1311,Erebus InterBus SKIN (90 Days),0.01,0.00,1,,,,,
35132,1311,Erebus InterBus SKIN (365 Days),0.01,0.00,1,,,,,
35133,1311,Executioner Ardishapur SKIN (7 Days),0.01,0.00,1,,,,,
35134,1311,Executioner Ardishapur SKIN (30 Days),0.01,0.00,1,,,,,
35135,1311,Executioner Ardishapur SKIN (90 Days),0.01,0.00,1,,,,,
35136,1311,Executioner Ardishapur SKIN (365 Days),0.01,0.00,1,,,,,
35137,1311,Executioner Kador SKIN (7 Days),0.01,0.00,1,,,,,
35138,1311,Executioner Kador SKIN (30 Days),0.01,0.00,1,,,,,
35139,1311,Executioner Kador SKIN (90 Days),0.01,0.00,1,,,,,
35140,1311,Executioner Kador SKIN (365 Days),0.01,0.00,1,,,,,
35141,1311,Exequror Intaki Syndicate SKIN (7 Days),0.01,0.00,1,,,,,
35142,1311,Exequror Intaki Syndicate SKIN (30 Days),0.01,0.00,1,,,,,
35143,1311,Exequror Intaki Syndicate SKIN (90 Days),0.01,0.00,1,,,,,
35144,1311,Exequror Intaki Syndicate SKIN (365 Days),0.01,0.00,1,,,,,
35145,1311,Fenrir Krusual SKIN (7 Days),0.01,0.00,1,,,,,
35146,1311,Fenrir Krusual SKIN (30 Days),0.01,0.00,1,,,,,
35147,1311,Fenrir Krusual SKIN (90 Days),0.01,0.00,1,,,,,
35148,1311,Fenrir Krusual SKIN (365 Days),0.01,0.00,1,,,,,
35149,1311,Ferox Guristas SKIN (7 Days),0.01,0.00,1,,,,,
35150,1311,Ferox Guristas SKIN (30 Days),0.01,0.00,1,,,,,
35151,1311,Ferox Guristas SKIN (90 Days),0.01,0.00,1,,,,,
35152,1311,Ferox Guristas SKIN (365 Days),0.01,0.00,1,,,,,
35153,1311,Ferox Lai Dai SKIN (7 Days),0.01,0.00,1,,,,,
35154,1311,Ferox Lai Dai SKIN (30 Days),0.01,0.00,1,,,,,
35155,1311,Ferox Lai Dai SKIN (90 Days),0.01,0.00,1,,,,,
35156,1311,Ferox Lai Dai SKIN (365 Days),0.01,0.00,1,,,,,
35157,1311,Gila Serenity YC117 SKIN (7 Days),0.01,0.00,1,,,,,
35158,1311,Gila Serenity YC117 SKIN (30 Days),0.01,0.00,1,,,,,
35159,1311,Gila Serenity YC117 SKIN (90 Days),0.01,0.00,1,,,,,
35160,1311,Gila Serenity YC117 SKIN (365 Days),0.01,0.00,1,,,,,
35161,1311,Golem Guristas SKIN (7 Days),0.01,0.00,1,,,,,
35162,1311,Golem Guristas SKIN (30 Days),0.01,0.00,1,,,,,
35163,1311,Golem Guristas SKIN (90 Days),0.01,0.00,1,,,,,
35164,1311,Golem Guristas SKIN (365 Days),0.01,0.00,1,,,,,
35165,1311,Golem Kaalakiota SKIN (7 Days),0.01,0.00,1,,,,,
35166,1311,Golem Kaalakiota SKIN (30 Days),0.01,0.00,1,,,,,
35167,1311,Golem Kaalakiota SKIN (90 Days),0.01,0.00,1,,,,,
35168,1311,Golem Kaalakiota SKIN (365 Days),0.01,0.00,1,,,,,
35169,1311,Golem Nugoeihuvi SKIN (7 Days),0.01,0.00,1,,,,,
35170,1311,Golem Nugoeihuvi SKIN (30 Days),0.01,0.00,1,,,,,
35171,1311,Golem Nugoeihuvi SKIN (90 Days),0.01,0.00,1,,,,,
35172,1311,Golem Nugoeihuvi SKIN (365 Days),0.01,0.00,1,,,,,
35173,1311,Harbinger Kador SKIN (7 Days),0.01,0.00,1,,,,,
35174,1311,Harbinger Kador SKIN (30 Days),0.01,0.00,1,,,,,
35175,1311,Harbinger Kador SKIN (90 Days),0.01,0.00,1,,,,,
35176,1311,Harbinger Kador SKIN (365 Days),0.01,0.00,1,,,,,
35177,1311,Harbinger Khanid SKIN (7 Days),0.01,0.00,1,,,,,
35178,1311,Harbinger Khanid SKIN (30 Days),0.01,0.00,1,,,,,
35179,1311,Harbinger Khanid SKIN (90 Days),0.01,0.00,1,,,,,
35180,1311,Harbinger Khanid SKIN (365 Days),0.01,0.00,1,,,,,
35181,1311,Hel Sebiestor SKIN (7 Days),0.01,0.00,1,,,,,
35182,1311,Hel Sebiestor SKIN (30 Days),0.01,0.00,1,,,,,
35183,1311,Hel Sebiestor SKIN (90 Days),0.01,0.00,1,,,,,
35184,1311,Hel Sebiestor SKIN (365 Days),0.01,0.00,1,,,,,
35185,1311,Heron Sukuuvestaa SKIN (7 Days),0.01,0.00,1,,,,,
35186,1311,Heron Sukuuvestaa SKIN (30 Days),0.01,0.00,1,,,,,
35187,1311,Heron Sukuuvestaa SKIN (90 Days),0.01,0.00,1,,,,,
35188,1311,Heron Sukuuvestaa SKIN (365 Days),0.01,0.00,1,,,,,
35189,1311,Hulk ORE Development SKIN (7 Days),0.01,0.00,1,,,,,
35190,1311,Hulk ORE Development SKIN (30 Days),0.01,0.00,1,,,,,
35191,1311,Hulk ORE Development SKIN (90 Days),0.01,0.00,1,,,,,
35192,1311,Hulk ORE Development SKIN (365 Days),0.01,0.00,1,,,,,
35193,1311,Hurricane Sebiestor SKIN (7 Days),0.01,0.00,1,,,,,
35194,1311,Hurricane Sebiestor SKIN (30 Days),0.01,0.00,1,,,,,
35195,1311,Hurricane Sebiestor SKIN (90 Days),0.01,0.00,1,,,,,
35196,1311,Hurricane Sebiestor SKIN (365 Days),0.01,0.00,1,,,,,
35197,1311,Hyperion Aliastra SKIN (7 Days),0.01,0.00,1,,,,,
35198,1311,Hyperion Aliastra SKIN (30 Days),0.01,0.00,1,,,,,
35199,1311,Hyperion Aliastra SKIN (90 Days),0.01,0.00,1,,,,,
35200,1311,Hyperion Aliastra SKIN (365 Days),0.01,0.00,1,,,,,
35201,1311,Hyperion Inner Zone Shipping SKIN (7 Days),0.01,0.00,1,,,,,
35202,1311,Hyperion Inner Zone Shipping SKIN (30 Days),0.01,0.00,1,,,,,
35203,1311,Hyperion Inner Zone Shipping SKIN (90 Days),0.01,0.00,1,,,,,
35204,1311,Hyperion Inner Zone Shipping SKIN (365 Days),0.01,0.00,1,,,,,
35205,1311,Imicus Inner Zone Shipping SKIN (7 Days),0.01,0.00,1,,,,,
35206,1311,Imicus Inner Zone Shipping SKIN (30 Days),0.01,0.00,1,,,,,
35207,1311,Imicus Inner Zone Shipping SKIN (90 Days),0.01,0.00,1,,,,,
35208,1311,Imicus Inner Zone Shipping SKIN (365 Days),0.01,0.00,1,,,,,
35209,1311,Imicus Intaki Syndicate SKIN (7 Days),0.01,0.00,1,,,,,
35210,1311,Imicus Intaki Syndicate SKIN (30 Days),0.01,0.00,1,,,,,
35211,1311,Imicus Intaki Syndicate SKIN (90 Days),0.01,0.00,1,,,,,
35212,1311,Imicus Intaki Syndicate SKIN (365 Days),0.01,0.00,1,,,,,
35213,1311,Incursus Aliastra SKIN (7 Days),0.01,0.00,1,,,,,
35214,1311,Incursus Aliastra SKIN (30 Days),0.01,0.00,1,,,,,
35215,1311,Incursus Aliastra SKIN (90 Days),0.01,0.00,1,,,,,
35216,1311,Incursus Aliastra SKIN (365 Days),0.01,0.00,1,,,,,
35217,1311,Incursus Inner Zone Shipping SKIN (7 Days),0.01,0.00,1,,,,,
35218,1311,Incursus Inner Zone Shipping SKIN (30 Days),0.01,0.00,1,,,,,
35219,1311,Incursus Inner Zone Shipping SKIN (90 Days),0.01,0.00,1,,,,,
35220,1311,Incursus Inner Zone Shipping SKIN (365 Days),0.01,0.00,1,,,,,
35221,1311,Inquisitor Khanid SKIN (7 Days),0.01,0.00,1,,,,,
35222,1311,Inquisitor Khanid SKIN (30 Days),0.01,0.00,1,,,,,
35223,1311,Inquisitor Khanid SKIN (90 Days),0.01,0.00,1,,,,,
35224,1311,Inquisitor Khanid SKIN (365 Days),0.01,0.00,1,,,,,
35225,1311,Inquisitor Tash-Murkon SKIN (7 Days),0.01,0.00,1,,,,,
35226,1311,Inquisitor Tash-Murkon SKIN (30 Days),0.01,0.00,1,,,,,
35227,1311,Inquisitor Tash-Murkon SKIN (90 Days),0.01,0.00,1,,,,,
35228,1311,Inquisitor Tash-Murkon SKIN (365 Days),0.01,0.00,1,,,,,
35229,1311,Ishtar Serenity YC117 SKIN (7 Days),0.01,0.00,1,,,,,
35230,1311,Ishtar Serenity YC117 SKIN (30 Days),0.01,0.00,1,,,,,
35231,1311,Ishtar Serenity YC117 SKIN (90 Days),0.01,0.00,1,,,,,
35232,1311,Ishtar Serenity YC117 SKIN (365 Days),0.01,0.00,1,,,,,
35233,1311,Iteron Mark V Inner Zone Shipping SKIN (7 Days),0.01,0.00,1,,,,,
35234,1311,Iteron Mark V Inner Zone Shipping SKIN (30 Days),0.01,0.00,1,,,,,
35235,1311,Iteron Mark V Inner Zone Shipping SKIN (90 Days),0.01,0.00,1,,,,,
35236,1311,Iteron Mark V Inner Zone Shipping SKIN (365 Days),0.01,0.00,1,,,,,
35237,1311,Iteron Mark V InterBus SKIN (7 Days),0.01,0.00,1,,,,,
35238,1311,Iteron Mark V InterBus SKIN (30 Days),0.01,0.00,1,,,,,
35239,1311,Iteron Mark V InterBus SKIN (90 Days),0.01,0.00,1,,,,,
35240,1311,Iteron Mark V InterBus SKIN (365 Days),0.01,0.00,1,,,,,
35241,1311,Kestrel Wiyrkomi SKIN (7 Days),0.01,0.00,1,,,,,
35242,1311,Kestrel Wiyrkomi SKIN (30 Days),0.01,0.00,1,,,,,
35243,1311,Kestrel Wiyrkomi SKIN (90 Days),0.01,0.00,1,,,,,
35244,1311,Kestrel Wiyrkomi SKIN (365 Days),0.01,0.00,1,,,,,
35245,1311,Kronos Inner Zone Shipping SKIN (7 Days),0.01,0.00,1,,,,,
35246,1311,Kronos Inner Zone Shipping SKIN (30 Days),0.01,0.00,1,,,,,
35247,1311,Kronos Inner Zone Shipping SKIN (90 Days),0.01,0.00,1,,,,,
35248,1311,Kronos Inner Zone Shipping SKIN (365 Days),0.01,0.00,1,,,,,
35249,1311,Kronos Police SKIN (7 Days),0.01,0.00,1,,,,,
35250,1311,Kronos Police SKIN (30 Days),0.01,0.00,1,,,,,
35251,1311,Kronos Police SKIN (90 Days),0.01,0.00,1,,,,,
35252,1311,Kronos Police SKIN (365 Days),0.01,0.00,1,,,,,
35253,1311,Kronos Quafe SKIN (7 Days),0.01,0.00,1,,,,,
35254,1311,Kronos Quafe SKIN (30 Days),0.01,0.00,1,,,,,
35255,1311,Kronos Quafe SKIN (90 Days),0.01,0.00,1,,,,,
35256,1311,Kronos Quafe SKIN (365 Days),0.01,0.00,1,,,,,
35257,1311,Machariel Serenity YC117 SKIN (7 Days),0.01,0.00,1,,,,,
35258,1311,Machariel Serenity YC117 SKIN (30 Days),0.01,0.00,1,,,,,
35259,1311,Machariel Serenity YC117 SKIN (90 Days),0.01,0.00,1,,,,,
35260,1311,Machariel Serenity YC117 SKIN (365 Days),0.01,0.00,1,,,,,
35261,1311,Mackinaw ORE Development SKIN (7 Days),0.01,0.00,1,,,,,
35262,1311,Mackinaw ORE Development SKIN (30 Days),0.01,0.00,1,,,,,
35263,1311,Mackinaw ORE Development SKIN (90 Days),0.01,0.00,1,,,,,
35264,1311,Mackinaw ORE Development SKIN (365 Days),0.01,0.00,1,,,,,
35265,1311,Maelstrom Krusual SKIN (7 Days),0.01,0.00,1,,,,,
35266,1311,Maelstrom Krusual SKIN (30 Days),0.01,0.00,1,,,,,
35267,1311,Maelstrom Krusual SKIN (90 Days),0.01,0.00,1,,,,,
35268,1311,Maelstrom Krusual SKIN (365 Days),0.01,0.00,1,,,,,
35269,1311,Maelstrom Nefantar SKIN (7 Days),0.01,0.00,1,,,,,
35270,1311,Maelstrom Nefantar SKIN (30 Days),0.01,0.00,1,,,,,
35271,1311,Maelstrom Nefantar SKIN (90 Days),0.01,0.00,1,,,,,
35272,1311,Maelstrom Nefantar SKIN (365 Days),0.01,0.00,1,,,,,
35273,1311,Magnate Ardishapur SKIN (7 Days),0.01,0.00,1,,,,,
35274,1311,Magnate Ardishapur SKIN (30 Days),0.01,0.00,1,,,,,
35275,1311,Magnate Ardishapur SKIN (90 Days),0.01,0.00,1,,,,,
35276,1311,Magnate Ardishapur SKIN (365 Days),0.01,0.00,1,,,,,
35277,1311,Magnate Sarum SKIN (7 Days),0.01,0.00,1,,,,,
35278,1311,Magnate Sarum SKIN (30 Days),0.01,0.00,1,,,,,
35279,1311,Magnate Sarum SKIN (90 Days),0.01,0.00,1,,,,,
35280,1311,Magnate Sarum SKIN (365 Days),0.01,0.00,1,,,,,
35281,1311,Magnate Tash-Murkon SKIN (7 Days),0.01,0.00,1,,,,,
35282,1311,Magnate Tash-Murkon SKIN (30 Days),0.01,0.00,1,,,,,
35283,1311,Magnate Tash-Murkon SKIN (90 Days),0.01,0.00,1,,,,,
35284,1311,Magnate Tash-Murkon SKIN (365 Days),0.01,0.00,1,,,,,
35285,1311,Maller Kador SKIN (7 Days),0.01,0.00,1,,,,,
35286,1311,Maller Kador SKIN (30 Days),0.01,0.00,1,,,,,
35287,1311,Maller Kador SKIN (90 Days),0.01,0.00,1,,,,,
35288,1311,Maller Kador SKIN (365 Days),0.01,0.00,1,,,,,
35289,1311,Maller Tash-Murkon SKIN (7 Days),0.01,0.00,1,,,,,
35290,1311,Maller Tash-Murkon SKIN (30 Days),0.01,0.00,1,,,,,
35291,1311,Maller Tash-Murkon SKIN (90 Days),0.01,0.00,1,,,,,
35292,1311,Maller Tash-Murkon SKIN (365 Days),0.01,0.00,1,,,,,
35293,1311,Mammoth Nefantar SKIN (7 Days),0.01,0.00,1,,,,,
35294,1311,Mammoth Nefantar SKIN (30 Days),0.01,0.00,1,,,,,
35295,1311,Mammoth Nefantar SKIN (90 Days),0.01,0.00,1,,,,,
35296,1311,Mammoth Nefantar SKIN (365 Days),0.01,0.00,1,,,,,
35297,1311,Maulus Inner Zone Shipping SKIN (7 Days),0.01,0.00,1,,,,,
35298,1311,Maulus Inner Zone Shipping SKIN (30 Days),0.01,0.00,1,,,,,
35299,1311,Maulus Inner Zone Shipping SKIN (90 Days),0.01,0.00,1,,,,,
35300,1311,Maulus Inner Zone Shipping SKIN (365 Days),0.01,0.00,1,,,,,
35301,1311,Maulus Intaki Syndicate SKIN (7 Days),0.01,0.00,1,,,,,
35302,1311,Maulus Intaki Syndicate SKIN (30 Days),0.01,0.00,1,,,,,
35303,1311,Maulus Intaki Syndicate SKIN (90 Days),0.01,0.00,1,,,,,
35304,1311,Maulus Intaki Syndicate SKIN (365 Days),0.01,0.00,1,,,,,
35305,1311,Megathron Inner Zone Shipping SKIN (7 Days),0.01,0.00,1,,,,,
35306,1311,Megathron Inner Zone Shipping SKIN (30 Days),0.01,0.00,1,,,,,
35307,1311,Megathron Inner Zone Shipping SKIN (90 Days),0.01,0.00,1,,,,,
35308,1311,Megathron Inner Zone Shipping SKIN (365 Days),0.01,0.00,1,,,,,
35309,1311,Megathron Intaki Syndicate SKIN (7 Days),0.01,0.00,1,,,,,
35310,1311,Megathron Intaki Syndicate SKIN (30 Days),0.01,0.00,1,,,,,
35311,1311,Megathron Intaki Syndicate SKIN (90 Days),0.01,0.00,1,,,,,
35312,1311,Megathron Intaki Syndicate SKIN (365 Days),0.01,0.00,1,,,,,
35313,1311,Megathron Police SKIN (7 Days),0.01,0.00,1,,,,,
35314,1311,Megathron Police SKIN (30 Days),0.01,0.00,1,,,,,
35315,1311,Megathron Police SKIN (90 Days),0.01,0.00,1,,,,,
35316,1311,Megathron Police SKIN (365 Days),0.01,0.00,1,,,,,
35317,1311,Megathron Serenity YC117 SKIN (7 Days),0.01,0.00,1,,,,,
35318,1311,Megathron Serenity YC117 SKIN (30 Days),0.01,0.00,1,,,,,
35319,1311,Megathron Serenity YC117 SKIN (90 Days),0.01,0.00,1,,,,,
35320,1311,Megathron Serenity YC117 SKIN (365 Days),0.01,0.00,1,,,,,
35321,1311,Merlin Nugoeihuvi SKIN (7 Days),0.01,0.00,1,,,,,
35322,1311,Merlin Nugoeihuvi SKIN (30 Days),0.01,0.00,1,,,,,
35323,1311,Merlin Nugoeihuvi SKIN (90 Days),0.01,0.00,1,,,,,
35324,1311,Merlin Nugoeihuvi SKIN (365 Days),0.01,0.00,1,,,,,
35325,1311,Merlin Wiyrkomi SKIN (7 Days),0.01,0.00,1,,,,,
35326,1311,Merlin Wiyrkomi SKIN (30 Days),0.01,0.00,1,,,,,
